Listing Id 1,Listing Id 2
3287108,6242084
3287108,7544812
3287108,2935462
3287108,3143503
3287108,3604680
3287108,9458357
3287108,4866068
4501385,5965894
4501385,4868629
4501385,6680808
4501385,9028170
4501385,6138728
4501385,3867861
4501385,4832495
4501385,1950991
4501385,IR956364
4501385,8660285
4501385,3714339
4501385,8496305
4501385,7531066
4501385,2858375
4501385,2858719
4501385,3614088
4501385,7785361
4501385,6504391
4501385,4094648
4501385,IR960086
4501385,4737519
4501385,5829037
4501385,8139957
4501385,2077952
4501385,2620614
4501385,9152759
4501385,7327211
4501385,3411931
4501385,6135593
4501385,2941353
4501385,3226464
4501385,7174247
4501385,2480503
4501385,8236453
4501385,2956955
4501385,6655947
4501385,9308837
4501385,9332346
4501385,2338029
4501385,6894963
4501385,2818530
4501385,3909585
4501385,1818513
4501385,3692317
4501385,3399550
4501385,3514617
4501385,2636365
4501385,7479660
4501385,3147619
4501385,IR965801
4501385,8980826
4501385,7562700
4501385,6360923
4501385,2604145
4501385,6871117
4501385,9747735
4501385,2777186
4501385,8843102
4501385,3326415
4501385,9861262
4501385,8577349
4501385,2206772
4501385,6736869
4501385,6933938
4501385,4813491
4501385,3716150
4501385,4344425
4501385,IR973724
4501385,3744427
4501385,IR972958
4501385,5917917
4501385,5329736
4501385,3168348
4501385,9162944
4501385,8886751
4501385,6242084
4501385,2935462
4501385,3143503
4501385,3604680
4501385,9458357
4501385,5545387
4501385,4866068
5965894,4868629
5965894,6680808
5965894,1957163
5965894,6138728
5965894,3867861
5965894,4832495
5965894,1669923
5965894,1950991
5965894,IR956364
5965894,8660285
5965894,3714339
5965894,IR957161
5965894,5960390
5965894,8496305
5965894,7531066
5965894,2858375
5965894,6012757
5965894,2858719
5965894,7785361
5965894,6504391
5965894,IR960086
5965894,4737519
5965894,5829037
5965894,8139957
5965894,2077952
5965894,2620614
5965894,9152759
5965894,7327211
5965894,3411931
5965894,6135593
5965894,2941353
5965894,3226464
5965894,7174247
5965894,2480503
5965894,8236453
5965894,2956955
5965894,9348176
5965894,9332346
5965894,6894963
5965894,2818530
5965894,3909585
5965894,3399550
5965894,3514617
5965894,3147619
5965894,5966112
5965894,IR965801
5965894,8980826
5965894,7562700
5965894,2604145
5965894,9747735
5965894,2777186
5965894,8843102
5965894,3326415
5965894,9861262
5965894,2206772
5965894,6736869
5965894,6933938
5965894,3716150
5965894,4344425
5965894,IR973724
5965894,3744427
5965894,3168348
5965894,9162944
5965894,6242084
5965894,9271341
5965894,9458357
5965894,5545387
5965894,4866068
4868629,6680808
4868629,1957163
4868629,6138728
4868629,3867861
4868629,4832495
4868629,1669923
4868629,1950991
4868629,IR956364
4868629,8660285
4868629,3714339
4868629,IR957161
4868629,5960390
4868629,8496305
4868629,7531066
4868629,2858375
4868629,6012757
4868629,2858719
4868629,7785361
4868629,6504391
4868629,IR960086
4868629,4737519
4868629,5829037
4868629,8139957
4868629,2077952
4868629,2620614
4868629,9152759
4868629,7327211
4868629,3411931
4868629,6135593
4868629,2941353
4868629,3226464
4868629,7174247
4868629,2480503
4868629,8236453
4868629,2956955
4868629,9348176
4868629,9332346
4868629,6894963
4868629,2818530
4868629,3909585
4868629,3399550
4868629,3514617
4868629,3147619
4868629,5966112
4868629,IR965801
4868629,8980826
4868629,7562700
4868629,2604145
4868629,9747735
4868629,2777186
4868629,8843102
4868629,3326415
4868629,9861262
4868629,2206772
4868629,6736869
4868629,6933938
4868629,3716150
4868629,4344425
4868629,IR973724
4868629,3744427
4868629,3168348
4868629,9162944
4868629,6242084
4868629,9271341
4868629,9458357
4868629,5545387
4868629,4866068
6680808,1957163
6680808,3556451
6680808,8572961
6680808,IR979306
6680808,6552595
6680808,9825943
6680808,1576381
6680808,6138728
6680808,7101369
6680808,5261611
6680808,7239080
6680808,8724818
6680808,8703453
6680808,7826569
6680808,IR979397
6680808,1669923
6680808,7385129
6680808,7170323
6680808,4394094
6680808,3313655
6680808,7530305
6680808,8527916
6680808,1950991
6680808,9789804
6680808,7241934
6680808,5893795
6680808,9314354
6680808,7279403
6680808,8966609
6680808,IR956400
6680808,3929459
6680808,1523555
6680808,5123851
6680808,5231971
6680808,8660285
6680808,5730705
6680808,8497234
6680808,3714339
6680808,7566507
6680808,5888410
6680808,6242331
6680808,5689489
6680808,IR957161
6680808,5960390
6680808,8496305
6680808,6321775
6680808,7531066
6680808,8193556
6680808,IR956142
6680808,1514568
6680808,5450957
6680808,6222411
6680808,2272846
6680808,4478531
6680808,1920110
6680808,7621259
6680808,6012757
6680808,5568598
6680808,IR957498
6680808,7592535
6680808,9855052
6680808,4400621
6680808,5743027
6680808,4479980
6680808,IR957588
6680808,4083831
6680808,4128049
6680808,2858719
6680808,6582490
6680808,7785361
6680808,2417505
6680808,7690104
6680808,9623639
6680808,7239634
6680808,2057640
6680808,6504391
6680808,7797453
6680808,2937443
6680808,4737519
6680808,9416095
6680808,8139957
6680808,9305685
6680808,3803356
6680808,8671908
6680808,5110070
6680808,4685315
6680808,5193954
6680808,9152759
6680808,4820257
6680808,3411931
6680808,9384816
6680808,6628960
6680808,2941353
6680808,7174247
6680808,2480503
6680808,7398046
6680808,1500848
6680808,8236453
6680808,2956955
6680808,9348176
6680808,4836480
6680808,9965364
6680808,3780610
6680808,9332346
6680808,9007173
6680808,7739537
6680808,3258821
6680808,IR962699
6680808,3837465
6680808,3177446
6680808,6894963
6680808,8366332
6680808,2564246
6680808,3909585
6680808,7406505
6680808,5555484
6680808,IR959771
6680808,8971440
6680808,7191062
6680808,3399550
6680808,4278716
6680808,3514617
6680808,IR965408
6680808,2535842
6680808,4924481
6680808,7767747
6680808,4742527
6680808,5015255
6680808,3210187
6680808,6066497
6680808,1827159
6680808,5966112
6680808,3396448
6680808,IR965801
6680808,8980826
6680808,7562700
6680808,1610831
6680808,3580806
6680808,2604145
6680808,9196092
6680808,4805403
6680808,9447739
6680808,5862741
6680808,9747735
6680808,2279648
6680808,8665499
6680808,4533182
6680808,2777186
6680808,5893753
6680808,8843102
6680808,1573300
6680808,9861262
6680808,5161785
6680808,7182933
6680808,8374785
6680808,7339632
6680808,3375086
6680808,9935626
6680808,IR967360
6680808,2206772
6680808,IR971782
6680808,2432296
6680808,6047783
6680808,8469559
6680808,6736869
6680808,6933938
6680808,5045231
6680808,8165164
6680808,7737757
6680808,8186320
6680808,2644766
6680808,7817574
6680808,9695808
6680808,4677583
6680808,8725802
6680808,IR967840
6680808,IR973035
6680808,2376650
6680808,8920393
6680808,3150528
6680808,8185679
6680808,3505430
6680808,4344425
6680808,3539117
6680808,2516135
6680808,4189547
6680808,4833621
6680808,6478272
6680808,8527059
6680808,3168348
6680808,3491907
6680808,1518868
6680808,IR972932
6680808,6114754
6680808,1946760
6680808,5380905
6680808,3378008
6680808,2107349
6680808,6242084
6680808,5257790
6680808,7006663
6680808,9271341
6680808,6964114
6680808,8127919
6680808,1654217
6680808,7508552
6680808,IR971875
6680808,4270571
6680808,6143378
6680808,6385485
6680808,7686758
6680808,9311605
6680808,2345686
6680808,7518097
6680808,5545387
6680808,6273108
1957163,3556451
1957163,8572961
1957163,IR979306
1957163,6552595
1957163,9825943
1957163,1576381
1957163,7101369
1957163,5261611
1957163,7239080
1957163,8724818
1957163,8703453
1957163,7826569
1957163,IR979397
1957163,1669923
1957163,7385129
1957163,7170323
1957163,4394094
1957163,3313655
1957163,7530305
1957163,8527916
1957163,1950991
1957163,9789804
1957163,7241934
1957163,5893795
1957163,9314354
1957163,7279403
1957163,8966609
1957163,IR956400
1957163,3929459
1957163,1523555
1957163,5123851
1957163,5231971
1957163,8660285
1957163,5730705
1957163,8497234
1957163,3714339
1957163,7566507
1957163,5888410
1957163,6242331
1957163,5689489
1957163,IR957161
1957163,5960390
1957163,6321775
1957163,7531066
1957163,8193556
1957163,IR956142
1957163,1514568
1957163,5450957
1957163,6222411
1957163,2272846
1957163,4478531
1957163,1920110
1957163,7621259
1957163,6012757
1957163,5568598
1957163,IR957498
1957163,7592535
1957163,9855052
1957163,4400621
1957163,5743027
1957163,4479980
1957163,IR957588
1957163,4083831
1957163,4128049
1957163,2858719
1957163,6582490
1957163,2417505
1957163,7690104
1957163,9623639
1957163,7239634
1957163,2057640
1957163,6504391
1957163,7797453
1957163,2937443
1957163,4737519
1957163,9416095
1957163,8139957
1957163,9305685
1957163,3803356
1957163,8671908
1957163,5110070
1957163,4685315
1957163,5193954
1957163,9152759
1957163,4820257
1957163,3411931
1957163,9384816
1957163,6628960
1957163,2941353
1957163,7174247
1957163,7398046
1957163,1500848
1957163,2956955
1957163,9348176
1957163,4836480
1957163,9965364
1957163,3780610
1957163,9007173
1957163,7739537
1957163,3258821
1957163,IR962699
1957163,3837465
1957163,3177446
1957163,6894963
1957163,8366332
1957163,2564246
1957163,7406505
1957163,5555484
1957163,IR959771
1957163,8971440
1957163,7191062
1957163,3399550
1957163,4278716
1957163,IR965408
1957163,2535842
1957163,4924481
1957163,7767747
1957163,4742527
1957163,5015255
1957163,3210187
1957163,6066497
1957163,1827159
1957163,5966112
1957163,3396448
1957163,IR965801
1957163,8980826
1957163,7562700
1957163,1610831
1957163,3580806
1957163,2604145
1957163,9196092
1957163,4805403
1957163,9447739
1957163,5862741
1957163,2279648
1957163,8665499
1957163,4533182
1957163,2777186
1957163,5893753
1957163,1573300
1957163,9861262
1957163,5161785
1957163,7182933
1957163,8374785
1957163,7339632
1957163,3375086
1957163,9935626
1957163,IR967360
1957163,IR971782
1957163,2432296
1957163,6047783
1957163,8469559
1957163,6933938
1957163,5045231
1957163,8165164
1957163,7737757
1957163,8186320
1957163,2644766
1957163,7817574
1957163,9695808
1957163,4677583
1957163,8725802
1957163,IR967840
1957163,IR973035
1957163,2376650
1957163,8920393
1957163,3150528
1957163,8185679
1957163,3505430
1957163,3539117
1957163,2516135
1957163,4189547
1957163,4833621
1957163,6478272
1957163,8527059
1957163,3491907
1957163,1518868
1957163,IR972932
1957163,6114754
1957163,1946760
1957163,5380905
1957163,3378008
1957163,2107349
1957163,5257790
1957163,7006663
1957163,9271341
1957163,6964114
1957163,8127919
1957163,1654217
1957163,7508552
1957163,IR971875
1957163,4270571
1957163,6143378
1957163,6385485
1957163,7686758
1957163,9311605
1957163,2345686
1957163,7518097
1957163,5545387
1957163,6273108
3556451,8572961
3556451,IR979306
3556451,6552595
3556451,9825943
3556451,1576381
3556451,7101369
3556451,5261611
3556451,7239080
3556451,8724818
3556451,8703453
3556451,7826569
3556451,IR979397
3556451,1669923
3556451,7385129
3556451,7170323
3556451,4394094
3556451,3313655
3556451,7530305
3556451,8527916
3556451,9789804
3556451,7241934
3556451,5893795
3556451,9314354
3556451,7279403
3556451,8966609
3556451,IR956400
3556451,3929459
3556451,1523555
3556451,5123851
3556451,5231971
3556451,8660285
3556451,5730705
3556451,8497234
3556451,7566507
3556451,5888410
3556451,6242331
3556451,5689489
3556451,IR957161
3556451,5960390
3556451,6321775
3556451,7531066
3556451,8193556
3556451,IR956142
3556451,1514568
3556451,5450957
3556451,6222411
3556451,2272846
3556451,4478531
3556451,1920110
3556451,7621259
3556451,6012757
3556451,5568598
3556451,IR957498
3556451,7592535
3556451,9855052
3556451,4400621
3556451,5743027
3556451,4479980
3556451,IR957588
3556451,4083831
3556451,4128049
3556451,2858719
3556451,6582490
3556451,2417505
3556451,7690104
3556451,9623639
3556451,7239634
3556451,2057640
3556451,6504391
3556451,7797453
3556451,2937443
3556451,9416095
3556451,9305685
3556451,3803356
3556451,8671908
3556451,5110070
3556451,4685315
3556451,5193954
3556451,4820257
3556451,9384816
3556451,6628960
3556451,7398046
3556451,1500848
3556451,9348176
3556451,4836480
3556451,9965364
3556451,3780610
3556451,9007173
3556451,7739537
3556451,3258821
3556451,IR962699
3556451,3837465
3556451,3177446
3556451,8366332
3556451,2564246
3556451,7406505
3556451,5555484
3556451,IR959771
3556451,8971440
3556451,7191062
3556451,4278716
3556451,IR965408
3556451,2535842
3556451,4924481
3556451,7767747
3556451,4742527
3556451,5015255
3556451,3210187
3556451,6066497
3556451,1827159
3556451,5966112
3556451,3396448
3556451,IR965801
3556451,8980826
3556451,7562700
3556451,1610831
3556451,3580806
3556451,9196092
3556451,4805403
3556451,9447739
3556451,5862741
3556451,2279648
3556451,8665499
3556451,4533182
3556451,5893753
3556451,1573300
3556451,5161785
3556451,7182933
3556451,8374785
3556451,7339632
3556451,3375086
3556451,9935626
3556451,IR967360
3556451,IR971782
3556451,2432296
3556451,6047783
3556451,8469559
3556451,5045231
3556451,8165164
3556451,7737757
3556451,8186320
3556451,2644766
3556451,7817574
3556451,9695808
3556451,4677583
3556451,8725802
3556451,IR967840
3556451,IR973035
3556451,2376650
3556451,8920393
3556451,3150528
3556451,8185679
3556451,3505430
3556451,3539117
3556451,2516135
3556451,4189547
3556451,4833621
3556451,6478272
3556451,8527059
3556451,3491907
3556451,1518868
3556451,IR972932
3556451,6114754
3556451,1946760
3556451,5380905
3556451,3378008
3556451,2107349
3556451,5257790
3556451,7006663
3556451,9271341
3556451,6964114
3556451,8127919
3556451,1654217
3556451,7508552
3556451,IR971875
3556451,4270571
3556451,6143378
3556451,6385485
3556451,7686758
3556451,9311605
3556451,2345686
3556451,7518097
3556451,6273108
8572961,IR979306
8572961,6552595
8572961,9825943
8572961,1576381
8572961,7101369
8572961,5261611
8572961,7239080
8572961,8724818
8572961,8703453
8572961,7826569
8572961,IR979397
8572961,1669923
8572961,7385129
8572961,7170323
8572961,4394094
8572961,3313655
8572961,7530305
8572961,8527916
8572961,9789804
8572961,7241934
8572961,5893795
8572961,9314354
8572961,7279403
8572961,8966609
8572961,IR956400
8572961,3929459
8572961,1523555
8572961,5123851
8572961,5231971
8572961,8660285
8572961,5730705
8572961,8497234
8572961,7566507
8572961,5888410
8572961,6242331
8572961,5689489
8572961,IR957161
8572961,5960390
8572961,6321775
8572961,7531066
8572961,8193556
8572961,IR956142
8572961,1514568
8572961,5450957
8572961,6222411
8572961,2272846
8572961,4478531
8572961,1920110
8572961,7621259
8572961,6012757
8572961,5568598
8572961,IR957498
8572961,7592535
8572961,9855052
8572961,4400621
8572961,5743027
8572961,4479980
8572961,IR957588
8572961,4083831
8572961,4128049
8572961,2858719
8572961,6582490
8572961,2417505
8572961,7690104
8572961,9623639
8572961,7239634
8572961,2057640
8572961,6504391
8572961,7797453
8572961,2937443
8572961,9416095
8572961,9305685
8572961,3803356
8572961,8671908
8572961,5110070
8572961,4685315
8572961,5193954
8572961,4820257
8572961,9384816
8572961,6628960
8572961,7398046
8572961,1500848
8572961,9348176
8572961,4836480
8572961,9965364
8572961,3780610
8572961,9007173
8572961,7739537
8572961,3258821
8572961,IR962699
8572961,3837465
8572961,3177446
8572961,8366332
8572961,2564246
8572961,7406505
8572961,5555484
8572961,IR959771
8572961,8971440
8572961,7191062
8572961,4278716
8572961,IR965408
8572961,2535842
8572961,4924481
8572961,7767747
8572961,4742527
8572961,5015255
8572961,3210187
8572961,6066497
8572961,1827159
8572961,5966112
8572961,3396448
8572961,IR965801
8572961,8980826
8572961,7562700
8572961,1610831
8572961,3580806
8572961,9196092
8572961,4805403
8572961,9447739
8572961,5862741
8572961,2279648
8572961,8665499
8572961,4533182
8572961,5893753
8572961,1573300
8572961,5161785
8572961,7182933
8572961,8374785
8572961,7339632
8572961,3375086
8572961,9935626
8572961,IR967360
8572961,IR971782
8572961,2432296
8572961,6047783
8572961,8469559
8572961,5045231
8572961,8165164
8572961,7737757
8572961,8186320
8572961,2644766
8572961,7817574
8572961,9695808
8572961,4677583
8572961,8725802
8572961,IR967840
8572961,IR973035
8572961,2376650
8572961,8920393
8572961,3150528
8572961,8185679
8572961,3505430
8572961,3539117
8572961,2516135
8572961,4189547
8572961,4833621
8572961,6478272
8572961,8527059
8572961,3491907
8572961,1518868
8572961,IR972932
8572961,6114754
8572961,1946760
8572961,5380905
8572961,3378008
8572961,2107349
8572961,5257790
8572961,7006663
8572961,9271341
8572961,6964114
8572961,8127919
8572961,1654217
8572961,7508552
8572961,IR971875
8572961,4270571
8572961,6143378
8572961,6385485
8572961,7686758
8572961,9311605
8572961,2345686
8572961,7518097
8572961,6273108
IR979306,6552595
IR979306,9825943
IR979306,1576381
IR979306,7101369
IR979306,5261611
IR979306,7239080
IR979306,8724818
IR979306,8703453
IR979306,7826569
IR979306,IR979397
IR979306,1669923
IR979306,7385129
IR979306,7170323
IR979306,4394094
IR979306,3313655
IR979306,7530305
IR979306,8527916
IR979306,9789804
IR979306,7241934
IR979306,5893795
IR979306,9314354
IR979306,7279403
IR979306,8966609
IR979306,IR956400
IR979306,3929459
IR979306,1523555
IR979306,5123851
IR979306,5231971
IR979306,8660285
IR979306,5730705
IR979306,8497234
IR979306,7566507
IR979306,5888410
IR979306,6242331
IR979306,5689489
IR979306,IR957161
IR979306,5960390
IR979306,6321775
IR979306,7531066
IR979306,8193556
IR979306,IR956142
IR979306,1514568
IR979306,5450957
IR979306,6222411
IR979306,2272846
IR979306,4478531
IR979306,1920110
IR979306,7621259
IR979306,6012757
IR979306,5568598
IR979306,IR957498
IR979306,7592535
IR979306,9855052
IR979306,4400621
IR979306,5743027
IR979306,4479980
IR979306,IR957588
IR979306,4083831
IR979306,4128049
IR979306,2858719
IR979306,6582490
IR979306,2417505
IR979306,7690104
IR979306,9623639
IR979306,7239634
IR979306,2057640
IR979306,6504391
IR979306,7797453
IR979306,2937443
IR979306,9416095
IR979306,9305685
IR979306,3803356
IR979306,8671908
IR979306,5110070
IR979306,4685315
IR979306,5193954
IR979306,4820257
IR979306,9384816
IR979306,6628960
IR979306,7398046
IR979306,1500848
IR979306,9348176
IR979306,4836480
IR979306,9965364
IR979306,3780610
IR979306,9007173
IR979306,7739537
IR979306,3258821
IR979306,IR962699
IR979306,3837465
IR979306,3177446
IR979306,8366332
IR979306,2564246
IR979306,7406505
IR979306,5555484
IR979306,IR959771
IR979306,8971440
IR979306,7191062
IR979306,4278716
IR979306,IR965408
IR979306,2535842
IR979306,4924481
IR979306,7767747
IR979306,4742527
IR979306,5015255
IR979306,3210187
IR979306,6066497
IR979306,1827159
IR979306,5966112
IR979306,3396448
IR979306,IR965801
IR979306,8980826
IR979306,7562700
IR979306,1610831
IR979306,3580806
IR979306,9196092
IR979306,4805403
IR979306,9447739
IR979306,5862741
IR979306,2279648
IR979306,8665499
IR979306,4533182
IR979306,5893753
IR979306,1573300
IR979306,5161785
IR979306,7182933
IR979306,8374785
IR979306,7339632
IR979306,3375086
IR979306,9935626
IR979306,IR967360
IR979306,IR971782
IR979306,2432296
IR979306,6047783
IR979306,8469559
IR979306,5045231
IR979306,8165164
IR979306,7737757
IR979306,8186320
IR979306,2644766
IR979306,7817574
IR979306,9695808
IR979306,4677583
IR979306,8725802
IR979306,IR967840
IR979306,IR973035
IR979306,2376650
IR979306,8920393
IR979306,3150528
IR979306,8185679
IR979306,3505430
IR979306,3539117
IR979306,2516135
IR979306,4189547
IR979306,4833621
IR979306,6478272
IR979306,8527059
IR979306,3491907
IR979306,1518868
IR979306,IR972932
IR979306,6114754
IR979306,1946760
IR979306,5380905
IR979306,3378008
IR979306,2107349
IR979306,5257790
IR979306,7006663
IR979306,9271341
IR979306,6964114
IR979306,8127919
IR979306,1654217
IR979306,7508552
IR979306,IR971875
IR979306,4270571
IR979306,6143378
IR979306,6385485
IR979306,7686758
IR979306,9311605
IR979306,2345686
IR979306,7518097
IR979306,6273108
6552595,9825943
6552595,1576381
6552595,7101369
6552595,5261611
6552595,7239080
6552595,8724818
6552595,8703453
6552595,7826569
6552595,IR979397
6552595,1669923
6552595,7385129
6552595,7170323
6552595,4394094
6552595,3313655
6552595,7530305
6552595,8527916
6552595,9789804
6552595,7241934
6552595,5893795
6552595,9314354
6552595,7279403
6552595,8966609
6552595,IR956400
6552595,3929459
6552595,1523555
6552595,5123851
6552595,5231971
6552595,8660285
6552595,5730705
6552595,8497234
6552595,7566507
6552595,5888410
6552595,6242331
6552595,5689489
6552595,IR957161
6552595,5960390
6552595,6321775
6552595,7531066
6552595,8193556
6552595,IR956142
6552595,1514568
6552595,5450957
6552595,6222411
6552595,2272846
6552595,4478531
6552595,1920110
6552595,7621259
6552595,6012757
6552595,5568598
6552595,IR957498
6552595,7592535
6552595,9855052
6552595,4400621
6552595,5743027
6552595,4479980
6552595,IR957588
6552595,4083831
6552595,4128049
6552595,2858719
6552595,6582490
6552595,2417505
6552595,7690104
6552595,9623639
6552595,7239634
6552595,2057640
6552595,6504391
6552595,7797453
6552595,2937443
6552595,9416095
6552595,9305685
6552595,3803356
6552595,8671908
6552595,5110070
6552595,4685315
6552595,5193954
6552595,4820257
6552595,9384816
6552595,6628960
6552595,7398046
6552595,1500848
6552595,9348176
6552595,4836480
6552595,9965364
6552595,3780610
6552595,9007173
6552595,7739537
6552595,3258821
6552595,IR962699
6552595,3837465
6552595,3177446
6552595,8366332
6552595,2564246
6552595,7406505
6552595,5555484
6552595,IR959771
6552595,8971440
6552595,7191062
6552595,4278716
6552595,IR965408
6552595,2535842
6552595,4924481
6552595,7767747
6552595,4742527
6552595,5015255
6552595,3210187
6552595,6066497
6552595,1827159
6552595,5966112
6552595,3396448
6552595,IR965801
6552595,8980826
6552595,7562700
6552595,1610831
6552595,3580806
6552595,9196092
6552595,4805403
6552595,9447739
6552595,5862741
6552595,2279648
6552595,8665499
6552595,4533182
6552595,5893753
6552595,1573300
6552595,5161785
6552595,7182933
6552595,8374785
6552595,7339632
6552595,3375086
6552595,9935626
6552595,IR967360
6552595,IR971782
6552595,2432296
6552595,6047783
6552595,8469559
6552595,5045231
6552595,8165164
6552595,7737757
6552595,8186320
6552595,2644766
6552595,7817574
6552595,9695808
6552595,4677583
6552595,8725802
6552595,IR967840
6552595,IR973035
6552595,2376650
6552595,8920393
6552595,3150528
6552595,8185679
6552595,3505430
6552595,3539117
6552595,2516135
6552595,4189547
6552595,4833621
6552595,6478272
6552595,8527059
6552595,3491907
6552595,1518868
6552595,IR972932
6552595,6114754
6552595,1946760
6552595,5380905
6552595,3378008
6552595,2107349
6552595,5257790
6552595,7006663
6552595,9271341
6552595,6964114
6552595,8127919
6552595,1654217
6552595,7508552
6552595,IR971875
6552595,4270571
6552595,6143378
6552595,6385485
6552595,7686758
6552595,9311605
6552595,2345686
6552595,7518097
6552595,6273108
5235457,5727719
5235457,6835475
5235457,6177788
5235457,2269467
5235457,1957981
5235457,1857476
5235457,6604492
5235457,2554608
5235457,7372725
5235457,IR958476
5235457,3106109
5235457,8056093
5235457,5477177
5235457,4428336
5235457,7544212
5235457,9730226
5235457,3865941
5235457,6339702
5235457,7875085
5235457,7281594
5235457,8014499
5235457,2456427
5235457,7672518
5235457,6822972
5235457,3227917
5235457,2548200
5235457,6451879
5235457,2161020
5235457,6379199
5235457,3680253
5235457,9932302
5235457,4532874
5235457,8796724
5235457,2671963
5235457,9525006
5235457,1998529
9825943,1576381
9825943,7101369
9825943,5261611
9825943,7239080
9825943,8724818
9825943,8703453
9825943,7826569
9825943,IR979397
9825943,1669923
9825943,7385129
9825943,7170323
9825943,4394094
9825943,3313655
9825943,7530305
9825943,8527916
9825943,9789804
9825943,7241934
9825943,5893795
9825943,9314354
9825943,7279403
9825943,8966609
9825943,IR956400
9825943,3929459
9825943,1523555
9825943,5123851
9825943,5231971
9825943,8660285
9825943,5730705
9825943,8497234
9825943,7566507
9825943,5888410
9825943,6242331
9825943,5689489
9825943,IR957161
9825943,5960390
9825943,6321775
9825943,7531066
9825943,8193556
9825943,IR956142
9825943,1514568
9825943,5450957
9825943,6222411
9825943,2272846
9825943,4478531
9825943,1920110
9825943,7621259
9825943,6012757
9825943,5568598
9825943,IR957498
9825943,7592535
9825943,9855052
9825943,4400621
9825943,5743027
9825943,4479980
9825943,IR957588
9825943,4083831
9825943,4128049
9825943,2858719
9825943,6582490
9825943,2417505
9825943,7690104
9825943,9623639
9825943,7239634
9825943,2057640
9825943,6504391
9825943,7797453
9825943,2937443
9825943,9416095
9825943,9305685
9825943,3803356
9825943,8671908
9825943,5110070
9825943,4685315
9825943,5193954
9825943,4820257
9825943,9384816
9825943,6628960
9825943,7398046
9825943,1500848
9825943,9348176
9825943,4836480
9825943,9965364
9825943,3780610
9825943,9007173
9825943,7739537
9825943,3258821
9825943,IR962699
9825943,3837465
9825943,3177446
9825943,8366332
9825943,2564246
9825943,7406505
9825943,5555484
9825943,IR959771
9825943,8971440
9825943,7191062
9825943,4278716
9825943,IR965408
9825943,2535842
9825943,4924481
9825943,7767747
9825943,4742527
9825943,5015255
9825943,3210187
9825943,6066497
9825943,1827159
9825943,5966112
9825943,3396448
9825943,IR965801
9825943,8980826
9825943,7562700
9825943,1610831
9825943,3580806
9825943,9196092
9825943,4805403
9825943,9447739
9825943,5862741
9825943,2279648
9825943,8665499
9825943,4533182
9825943,5893753
9825943,1573300
9825943,5161785
9825943,7182933
9825943,8374785
9825943,7339632
9825943,3375086
9825943,9935626
9825943,IR967360
9825943,IR971782
9825943,2432296
9825943,6047783
9825943,8469559
9825943,5045231
9825943,8165164
9825943,7737757
9825943,8186320
9825943,2644766
9825943,7817574
9825943,9695808
9825943,4677583
9825943,8725802
9825943,IR967840
9825943,IR973035
9825943,2376650
9825943,8920393
9825943,3150528
9825943,8185679
9825943,3505430
9825943,3539117
9825943,2516135
9825943,4189547
