Listing Id 1,Listing Id 2
IR978174,4924481
IR978174,3147619
IR978174,4742527
IR978174,6066497
IR978174,1827159
IR978174,9320630
IR978174,IR965801
IR978174,8980826
IR978174,6360923
IR978174,1610831
IR978174,2604145
IR978174,9196092
IR978174,3227917
IR978174,9447739
IR978174,5862741
IR978174,IR967024
IR978174,9747735
IR978174,3523029
IR978174,4533182
IR978174,2777186
IR978174,6175019
IR978174,3326415
IR978174,5161785
IR978174,2581506
IR978174,8577349
IR978174,2161020
IR978174,5258069
IR978174,2206772
IR978174,6379199
IR978174,IR971782
IR978174,2432296
IR978174,6047783
IR978174,5045231
IR978174,5436375
IR978174,8165164
IR978174,7737757
IR978174,4813491
IR978174,8186320
IR978174,3716150
IR978174,7817574
IR978174,9695808
IR978174,9932302
IR978174,6695142
IR978174,4532874
IR978174,4677583
IR978174,IR973035
IR978174,2376650
IR978174,3150528
IR978174,8185679
IR978174,9602019
IR978174,4189547
IR978174,4833621
IR978174,IR973724
IR978174,3744427
IR978174,6820887
IR978174,IR972958
IR978174,5917917
IR978174,8527059
IR978174,5329736
IR978174,1518868
IR978174,6114754
IR978174,1946760
IR978174,8886751
IR978174,2107349
IR978174,9782112
IR978174,9030040
IR978174,5257790
IR978174,9271341
IR978174,8127919
IR978174,1654217
IR978174,2671963
IR978174,IR971875
IR978174,7544812
IR978174,2935462
IR978174,6143378
IR978174,3604680
IR978174,7686758
IR978174,9458357
IR978174,2345686
IR978174,6273108
3287108,4501385
3287108,5965894
3287108,4868629
3287108,6680808
3287108,1957163
3287108,3556451
3287108,IR979306
3287108,6552595
3287108,5235457
3287108,9825943
3287108,6455053
3287108,4717418
3287108,5727719
3287108,3792339
3287108,1576381
3287108,9028170
3287108,6138728
3287108,7101369
3287108,6835475
3287108,5261611
3287108,3867861
3287108,3183081
3287108,7239080
3287108,8724818
3287108,4832495
3287108,8703453
3287108,6677453
3287108,1669923
3287108,4394094
3287108,3313655
3287108,6253248
3287108,3234843
3287108,8966609
3287108,8383513
3287108,5730705
3287108,IR955847
3287108,3714339
3287108,7821402
3287108,5888410
3287108,2269467
3287108,IR957161
3287108,5960390
3287108,1957981
3287108,8496305
3287108,1857476
3287108,8239606
3287108,5450957
3287108,2272846
3287108,4478531
3287108,9800225
3287108,1920110
3287108,6604492
3287108,7621259
3287108,2554608
3287108,5568598
3287108,IR957498
3287108,7592535
3287108,9855052
3287108,7372725
3287108,1689973
3287108,5743027
3287108,3614088
3287108,6582490
3287108,IR958476
3287108,3106109
3287108,9623639
3287108,7239634
3287108,2057640
3287108,6504391
3287108,7029472
3287108,5477177
3287108,7797453
3287108,2937443
3287108,IR960086
3287108,4737519
3287108,4428336
3287108,5829037
3287108,IR960969
3287108,7544212
3287108,2664432
3287108,3803356
3287108,8671908
3287108,5110070
3287108,9730226
3287108,4685315
3287108,IR961487
3287108,7327211
3287108,6385381
3287108,3411931
3287108,6135593
3287108,9384816
3287108,6339702
3287108,3365845
3287108,4252235
3287108,2941353
3287108,7174247
3287108,2480503
3287108,7875085
3287108,1500848
3287108,2956955
3287108,9348176
3287108,7281594
3287108,6655947
3287108,9965364
3287108,3780610
3287108,9007173
3287108,IR962699
3287108,3837465
3287108,6894963
3287108,2818530
3287108,8014499
3287108,2564246
3287108,4702769
3287108,7406505
3287108,1818513
3287108,2456427
3287108,7672518
3287108,1505114
3287108,IR959771
3287108,4702539
3287108,3399550
3287108,3514617
3287108,2636365
3287108,7479660
3287108,4924481
3287108,3147619
3287108,4742527
3287108,3210187
3287108,6066497
3287108,7562700
3287108,6360923
3287108,1610831
3287108,2604145
3287108,9196092
3287108,3227917
3287108,4805403
3287108,9447739
3287108,5862741
3287108,IR967024
3287108,9747735
3287108,4835429
3287108,3523029
3287108,8665499
3287108,4533182
3287108,6175019
3287108,3326415
3287108,9861262
3287108,6451879
3287108,5161785
3287108,8577349
3287108,2161020
3287108,IR967360
3287108,5258069
3287108,2206772
3287108,6379199
3287108,IR971782
3287108,2432296
3287108,6047783
3287108,5045231
3287108,5436375
3287108,8165164
3287108,7737757
3287108,4813491
3287108,8186320
3287108,3716150
3287108,7817574
3287108,9695808
3287108,9932302
3287108,6695142
3287108,4532874
3287108,IR973035
3287108,2376650
3287108,3150528
3287108,8185679
3287108,3505430
3287108,9602019
3287108,3539117
3287108,2516135
3287108,4833621
3287108,IR973724
3287108,3744427
3287108,6820887
3287108,IR972958
3287108,5917917
3287108,8527059
3287108,5329736
3287108,1518868
3287108,9162944
3287108,IR972932
3287108,8796724
3287108,6114754
3287108,1946760
3287108,3378008
3287108,8886751
3287108,9327237
3287108,2107349
3287108,6242084
3287108,9782112
3287108,9030040
3287108,5257790
3287108,9271341
3287108,8127919
3287108,1654217
3287108,2671963
3287108,1998529
3287108,IR971875
3287108,7544812
3287108,2935462
3287108,4270571
3287108,6143378
3287108,3604680
3287108,7686758
3287108,9458357
3287108,2345686
3287108,4282893
3287108,6273108
4501385,5965894
4501385,4868629
4501385,6680808
4501385,1957163
4501385,3556451
4501385,IR979306
4501385,6552595
4501385,5235457
4501385,9825943
4501385,6455053
4501385,5727719
4501385,3792339
4501385,1576381
4501385,9028170
4501385,6138728
4501385,7101369
4501385,6835475
4501385,5261611
4501385,3183081
4501385,7239080
4501385,8724818
4501385,4832495
4501385,8703453
4501385,6677453
4501385,1669923
4501385,4394094
4501385,3313655
4501385,6253248
4501385,3234843
4501385,8383513
4501385,5730705
4501385,IR955847
4501385,3714339
4501385,7821402
4501385,5888410
4501385,2269467
4501385,IR957161
4501385,5960390
4501385,1957981
4501385,1857476
4501385,8239606
4501385,2272846
4501385,4478531
4501385,9800225
4501385,1920110
4501385,6604492
4501385,7621259
4501385,2554608
4501385,5568598
4501385,IR957498
4501385,7592535
4501385,9855052
4501385,7372725
4501385,1689973
4501385,5743027
4501385,3614088
4501385,6582490
4501385,7785361
4501385,IR958476
4501385,3106109
4501385,9623639
4501385,7239634
4501385,2057640
4501385,6504391
4501385,5477177
4501385,7797453
4501385,2937443
4501385,IR960086
4501385,4737519
4501385,4428336
4501385,9305685
4501385,IR960969
4501385,7544212
4501385,2664432
4501385,3803356
4501385,8671908
4501385,2077952
4501385,5110070
4501385,9730226
4501385,4685315
4501385,IR961487
4501385,7327211
4501385,6385381
4501385,3411931
4501385,6339702
4501385,3365845
4501385,4252235
4501385,2941353
4501385,2480503
4501385,7875085
4501385,1500848
4501385,2956955
4501385,9348176
4501385,7281594
4501385,6655947
4501385,9965364
4501385,3780610
4501385,IR962699
4501385,3837465
4501385,6894963
4501385,2818530
4501385,8014499
4501385,2564246
4501385,4702769
4501385,7406505
4501385,1818513
4501385,2456427
4501385,7672518
4501385,1505114
4501385,IR959771
4501385,4702539
4501385,3514617
4501385,2636365
4501385,7479660
4501385,4924481
4501385,3147619
4501385,4742527
4501385,6066497
4501385,IR965801
4501385,8980826
4501385,6360923
4501385,1610831
4501385,2604145
4501385,9196092
4501385,3227917
4501385,9447739
4501385,5862741
4501385,IR967024
4501385,9747735
4501385,4835429
4501385,3523029
4501385,4533182
4501385,6175019
4501385,3326415
4501385,5161785
4501385,2581506
4501385,8577349
4501385,2161020
4501385,IR967360
4501385,5258069
4501385,2206772
4501385,6379199
4501385,IR971782
4501385,2432296
4501385,6047783
4501385,5045231
4501385,5436375
4501385,8165164
4501385,7737757
4501385,4813491
4501385,8186320
4501385,3716150
4501385,7817574
4501385,9695808
4501385,9932302
4501385,6695142
4501385,4532874
4501385,4677583
4501385,IR973035
4501385,2376650
4501385,3150528
4501385,8185679
4501385,9602019
4501385,3539117
4501385,4189547
4501385,4833621
4501385,IR973724
4501385,3744427
4501385,6820887
4501385,IR972958
4501385,5917917
4501385,8527059
4501385,5329736
4501385,1518868
4501385,9162944
4501385,IR972932
4501385,6114754
4501385,1946760
4501385,8886751
4501385,2107349
4501385,6242084
4501385,9782112
4501385,9030040
4501385,5257790
4501385,9271341
4501385,8127919
4501385,1654217
4501385,2671963
4501385,IR971875
4501385,7544812
4501385,2935462
4501385,6143378
4501385,3604680
4501385,7686758
4501385,9458357
4501385,2345686
4501385,6273108
5965894,4868629
5965894,6680808
5965894,1957163
5965894,3556451
5965894,IR979306
5965894,6552595
5965894,5235457
5965894,9825943
5965894,6455053
5965894,4717418
5965894,5727719
5965894,3792339
5965894,1576381
5965894,9028170
5965894,6138728
5965894,7101369
5965894,6835475
5965894,5261611
5965894,3867861
5965894,3183081
5965894,7239080
5965894,8724818
5965894,4832495
5965894,8703453
5965894,6677453
5965894,1669923
5965894,4394094
5965894,3313655
5965894,6253248
5965894,3234843
5965894,8966609
5965894,8383513
5965894,5730705
5965894,IR955847
5965894,3714339
5965894,7821402
5965894,5888410
5965894,2269467
5965894,IR957161
5965894,5960390
5965894,1957981
5965894,8496305
5965894,1857476
5965894,8239606
5965894,2858375
5965894,5450957
5965894,2272846
5965894,4478531
5965894,1920110
5965894,6604492
5965894,7621259
5965894,2554608
5965894,5568598
5965894,IR957498
5965894,7592535
5965894,9855052
5965894,7372725
5965894,1689973
5965894,5743027
5965894,3614088
5965894,6582490
5965894,IR958476
5965894,3106109
5965894,9623639
5965894,7239634
5965894,2057640
5965894,6504391
5965894,7029472
5965894,5477177
5965894,7797453
5965894,2937443
5965894,IR960086
5965894,4737519
5965894,4428336
5965894,5829037
5965894,IR960969
5965894,7544212
5965894,2664432
5965894,3803356
5965894,8671908
5965894,5110070
5965894,9730226
5965894,4685315
5965894,IR961487
5965894,7327211
5965894,6385381
5965894,3411931
5965894,6135593
5965894,9384816
5965894,6339702
5965894,3365845
5965894,4252235
5965894,2941353
5965894,7174247
5965894,2480503
5965894,7875085
5965894,1500848
5965894,2956955
5965894,9348176
5965894,7281594
5965894,6655947
5965894,9965364
5965894,3780610
5965894,9007173
5965894,7739537
5965894,IR962699
5965894,3837465
5965894,6894963
5965894,2818530
5965894,8014499
5965894,2564246
5965894,4702769
5965894,7406505
5965894,1818513
5965894,2456427
5965894,7672518
5965894,1505114
5965894,IR959771
5965894,4702539
5965894,3399550
5965894,3514617
5965894,2636365
5965894,7479660
5965894,4924481
5965894,3147619
5965894,4742527
5965894,3210187
5965894,6066497
5965894,7562700
5965894,6360923
5965894,1610831
5965894,2604145
5965894,9196092
5965894,3227917
5965894,4805403
5965894,9447739
5965894,5862741
5965894,IR967024
5965894,9747735
5965894,4835429
5965894,3523029
5965894,8665499
5965894,4533182
5965894,6175019
5965894,3326415
5965894,9861262
5965894,6451879
5965894,5161785
5965894,8577349
5965894,2161020
5965894,IR967360
5965894,5258069
5965894,2206772
5965894,6379199
5965894,IR971782
5965894,2432296
5965894,6047783
5965894,5045231
5965894,5436375
5965894,8165164
5965894,7737757
5965894,4813491
5965894,8186320
5965894,3716150
5965894,7817574
5965894,9695808
5965894,9932302
5965894,6695142
5965894,4532874
5965894,IR973035
5965894,2376650
5965894,3150528
5965894,8185679
5965894,3505430
5965894,4344425
5965894,3539117
5965894,2516135
5965894,4833621
5965894,IR973724
5965894,3744427
5965894,6820887
5965894,IR972958
5965894,5917917
5965894,8527059
5965894,5329736
5965894,3168348
5965894,1518868
5965894,9162944
5965894,IR972932
5965894,8796724
5965894,6114754
5965894,1946760
5965894,3378008
5965894,8886751
5965894,9327237
5965894,2107349
5965894,6242084
5965894,9782112
5965894,9030040
5965894,5257790
5965894,9271341
5965894,8127919
5965894,1654217
5965894,2671963
5965894,1998529
5965894,IR971875
5965894,7544812
5965894,2935462
5965894,4270571
5965894,6143378
5965894,3604680
5965894,7686758
5965894,9458357
5965894,2345686
5965894,4282893
5965894,6273108
5965894,4866068
4868629,6680808
4868629,1957163
4868629,3556451
4868629,IR979306
4868629,6552595
4868629,5235457
4868629,9825943
4868629,6455053
4868629,5727719
4868629,3792339
4868629,1576381
4868629,9028170
4868629,6138728
4868629,7101369
4868629,6835475
4868629,5261611
4868629,3183081
4868629,7239080
4868629,8724818
4868629,4832495
4868629,8703453
4868629,6677453
4868629,1669923
4868629,4394094
4868629,3313655
4868629,6253248
4868629,3234843
4868629,8383513
4868629,5730705
4868629,IR955847
4868629,3714339
4868629,7821402
4868629,5888410
4868629,2269467
4868629,IR957161
4868629,5960390
4868629,1957981
4868629,1857476
4868629,8239606
4868629,2272846
4868629,4478531
4868629,9800225
4868629,1920110
4868629,6604492
4868629,7621259
4868629,2554608
4868629,5568598
4868629,IR957498
4868629,7592535
4868629,9855052
4868629,7372725
4868629,1689973
4868629,5743027
4868629,3614088
4868629,6582490
4868629,7785361
4868629,IR958476
4868629,3106109
4868629,9623639
4868629,7239634
4868629,2057640
4868629,6504391
4868629,5477177
4868629,7797453
4868629,2937443
4868629,IR960086
4868629,4737519
4868629,4428336
4868629,9305685
4868629,IR960969
4868629,7544212
4868629,2664432
4868629,3803356
4868629,8671908
4868629,2077952
4868629,5110070
4868629,9730226
4868629,4685315
4868629,IR961487
4868629,7327211
4868629,6385381
4868629,3411931
4868629,6339702
4868629,3365845
4868629,4252235
4868629,2941353
4868629,2480503
4868629,7875085
4868629,1500848
4868629,2956955
4868629,9348176
4868629,7281594
4868629,6655947
4868629,9965364
4868629,3780610
4868629,IR962699
4868629,3837465
4868629,6894963
4868629,2818530
4868629,8014499
4868629,2564246
4868629,4702769
4868629,7406505
4868629,1818513
4868629,2456427
4868629,7672518
4868629,1505114
4868629,IR959771
4868629,4702539
4868629,3514617
4868629,2636365
4868629,7479660
4868629,4924481
4868629,3147619
4868629,4742527
4868629,6066497
4868629,IR965801
4868629,8980826
4868629,6360923
4868629,1610831
4868629,2604145
4868629,9196092
4868629,3227917
4868629,9447739
4868629,5862741
4868629,IR967024
4868629,9747735
4868629,4835429
4868629,3523029
4868629,4533182
4868629,6175019
4868629,3326415
4868629,5161785
4868629,2581506
4868629,8577349
4868629,2161020
4868629,IR967360
4868629,5258069
4868629,2206772
4868629,6379199
4868629,IR971782
4868629,2432296
4868629,6047783
4868629,5045231
4868629,5436375
4868629,8165164
4868629,7737757
4868629,4813491
4868629,8186320
4868629,3716150
4868629,7817574
4868629,9695808
4868629,9932302
4868629,6695142
4868629,4532874
4868629,4677583
4868629,IR973035
4868629,2376650
4868629,3150528
4868629,8185679
4868629,9602019
4868629,3539117
4868629,4189547
4868629,4833621
4868629,IR973724
4868629,3744427
4868629,6820887
4868629,IR972958
4868629,5917917
4868629,8527059
4868629,5329736
4868629,1518868
4868629,9162944
4868629,IR972932
4868629,6114754
4868629,1946760
4868629,8886751
4868629,2107349
4868629,6242084
4868629,9782112
4868629,9030040
4868629,5257790
4868629,9271341
4868629,8127919
4868629,1654217
4868629,2671963
4868629,IR971875
4868629,7544812
4868629,2935462
4868629,6143378
4868629,3604680
4868629,7686758
4868629,9458357
4868629,2345686
4868629,6273108
6680808,1957163
6680808,3556451
6680808,IR979306
6680808,6552595
6680808,5235457
6680808,9825943
6680808,6455053
6680808,5727719
6680808,3792339
6680808,1576381
6680808,9028170
6680808,6138728
6680808,7101369
6680808,6835475
6680808,5261611
6680808,3867861
6680808,3183081
6680808,7239080
6680808,8724818
6680808,4832495
6680808,8703453
6680808,6677453
6680808,1669923
6680808,4394094
6680808,3313655
6680808,6253248
6680808,3234843
6680808,8383513
6680808,5730705
6680808,IR955847
6680808,3714339
6680808,7821402
6680808,5888410
6680808,2269467
6680808,IR957161
6680808,5960390
6680808,1957981
6680808,8496305
6680808,1857476
6680808,8239606
6680808,5450957
6680808,2272846
6680808,4478531
6680808,9800225
6680808,1920110
6680808,6604492
6680808,7621259
6680808,2554608
6680808,5568598
6680808,IR957498
6680808,7592535
6680808,9855052
6680808,7372725
6680808,1689973
6680808,5743027
6680808,3614088
6680808,6582490
6680808,IR958476
6680808,3106109
6680808,9623639
6680808,7239634
6680808,2057640
6680808,6504391
6680808,7029472
6680808,5477177
6680808,7797453
6680808,2937443
6680808,IR960086
6680808,4737519
6680808,4428336
6680808,9305685
6680808,IR960969
6680808,7544212
6680808,2664432
6680808,3803356
6680808,8671908
6680808,2077952
6680808,5110070
6680808,9730226
6680808,4685315
6680808,IR961487
6680808,7327211
6680808,6385381
6680808,3411931
6680808,6339702
6680808,3365845
6680808,4252235
6680808,2941353
6680808,2480503
6680808,7875085
6680808,1500848
6680808,2956955
6680808,9348176
6680808,7281594
6680808,6655947
6680808,9965364
6680808,3780610
6680808,IR962699
6680808,3837465
6680808,6894963
6680808,2818530
6680808,8014499
6680808,2564246
6680808,4702769
6680808,7406505
6680808,1818513
6680808,2456427
6680808,7672518
6680808,1505114
6680808,IR959771
6680808,4702539
6680808,3514617
6680808,2636365
6680808,7479660
6680808,4924481
6680808,3147619
6680808,4742527
6680808,6066497
6680808,IR965801
6680808,8980826
6680808,7562700
6680808,6360923
6680808,1610831
6680808,2604145
6680808,9196092
6680808,3227917
6680808,4805403
6680808,9447739
6680808,5862741
6680808,IR967024
6680808,9747735
6680808,4835429
6680808,3523029
6680808,8665499
6680808,4533182
6680808,6175019
6680808,3326415
6680808,6451879
6680808,5161785
6680808,8577349
6680808,2161020
6680808,IR967360
6680808,5258069
6680808,2206772
6680808,6379199
6680808,IR971782
6680808,2432296
6680808,6047783
6680808,5045231
6680808,5436375
6680808,8165164
6680808,7737757
6680808,4813491
6680808,8186320
6680808,3716150
6680808,7817574
6680808,9695808
6680808,9932302
6680808,6695142
6680808,4532874
6680808,4677583
6680808,IR973035
6680808,2376650
6680808,3150528
6680808,8185679
6680808,9602019
6680808,3539117
6680808,4833621
6680808,IR973724
6680808,3744427
6680808,6820887
6680808,IR972958
6680808,5917917
6680808,8527059
6680808,5329736
6680808,1518868
6680808,9162944
6680808,IR972932
6680808,6114754
6680808,1946760
6680808,8886751
6680808,2107349
6680808,6242084
6680808,9782112
6680808,9030040
6680808,5257790
6680808,9271341
6680808,8127919
6680808,1654217
6680808,2671963
6680808,1998529
6680808,IR971875
6680808,7544812
6680808,2935462
6680808,6143378
6680808,3604680
6680808,7686758
6680808,9458357
6680808,2345686
6680808,6273108
1957163,3556451
1957163,8572961
1957163,9825943
1957163,2142216
1957163,4717418
1957163,6138728
1957163,2160665
1957163,7101369
1957163,3867861
1957163,7239080
1957163,8703453
1957163,6677453
1957163,4394094
1957163,3313655
1957163,7530305
1957163,8527916
1957163,1950991
1957163,6253248
1957163,8966609
1957163,8660285
1957163,8383513
1957163,3714339
1957163,7821402
1957163,IR957161
1957163,5960390
1957163,8496305
1957163,1857476
1957163,6321775
1957163,8239606
1957163,7531066
1957163,8193556
1957163,2858375
1957163,5450957
1957163,2272846
1957163,1920110
1957163,6604492
1957163,7621259
1957163,IR957498
1957163,9855052
1957163,7372725
1957163,1689973
1957163,4400621
1957163,5743027
1957163,4083831
1957163,6582490
1957163,9032924
1957163,IR958476
1957163,3106109
1957163,2417505
1957163,9623639
1957163,7239634
1957163,6504391
1957163,7029472
1957163,3454886
1957163,5477177
1957163,7797453
1957163,2937443
1957163,IR960086
1957163,4737519
1957163,5829037
1957163,8210308
1957163,IR960969
1957163,2664432
1957163,3803356
1957163,9730226
1957163,4685315
1957163,5193954
1957163,9509197
1957163,7327211
1957163,3411931
1957163,6135593
1957163,9384816
1957163,6339702
1957163,3365845
1957163,7174247
1957163,2480503
1957163,7875085
1957163,9348176
1957163,7281594
1957163,4836480
1957163,6655947
1957163,9965364
1957163,3780610
1957163,9332346
1957163,9007173
1957163,7739537
1957163,3258821
1957163,IR962699
1957163,2338029
1957163,3837465
1957163,6894963
1957163,2818530
1957163,8014499
1957163,2564246
1957163,4702769
1957163,7406505
1957163,3267572
1957163,2456427
1957163,7672518
1957163,3287735
1957163,4702539
1957163,3399550
1957163,2636365
1957163,7479660
1957163,4924481
1957163,3210187
1957163,6066497
1957163,6725244
1957163,7562700
1957163,1610831
1957163,3580806
1957163,6871117
1957163,3227917
1957163,4805403
1957163,IR967024
1957163,9747735
1957163,2279648
1957163,4835429
1957163,8665499
1957163,4533182
1957163,6175019
1957163,3326415
1957163,9861262
1957163,6451879
1957163,5161785
1957163,7182933
1957163,6822791
1957163,7339632
1957163,8577349
1957163,IR967360
1957163,2206772
1957163,IR971782
1957163,2432296
1957163,6047783
1957163,5045231
1957163,5436375
1957163,8165164
1957163,8186320
1957163,3716150
1957163,7817574
1957163,9695808
1957163,9932302
1957163,6695142
1957163,4532874
1957163,8725802
1957163,IR973035
1957163,2376650
1957163,3150528
1957163,3505430
1957163,4344425
1957163,3539117
1957163,2516135
1957163,4833621
1957163,IR973724
1957163,3744427
1957163,IR972958
1957163,5917917
1957163,8527059
1957163,5329736
1957163,3168348
1957163,9162944
1957163,IR972932
1957163,8796724
1957163,6114754
1957163,1946760
1957163,3378008
1957163,8886751
1957163,9327237
1957163,2107349
1957163,6242084
1957163,9782112
1957163,5257790
1957163,8127919
1957163,1654217
1957163,2671963
1957163,9525006
1957163,1998529
1957163,7508552
1957163,IR971875
1957163,7544812
1957163,2935462
1957163,4270571
1957163,6143378
1957163,3143503
1957163,3604680
1957163,7686758
1957163,9458357
1957163,2345686
1957163,7518097
1957163,4282893
1957163,6273108
1957163,4866068
3556451,8572961
3556451,IR979306
3556451,6552595
3556451,5235457
3556451,9825943
3556451,6455053
3556451,4717418
3556451,5727719
3556451,3792339
3556451,1576381
3556451,9028170
3556451,6138728
3556451,2160665
3556451,7101369
3556451,6835475
3556451,5261611
3556451,3867861
3556451,3183081
3556451,7239080
3556451,8724818
3556451,4832495
3556451,8703453
3556451,6677453
3556451,1669923
3556451,4394094
3556451,3313655
3556451,8527916
3556451,1950991
3556451,6253248
3556451,8966609
3556451,8660285
3556451,8383513
3556451,5730705
3556451,IR955847
3556451,3714339
3556451,7821402
3556451,5888410
3556451,2269467
3556451,IR957161
3556451,5960390
3556451,1957981
3556451,8496305
3556451,1857476
3556451,8239606
3556451,2858375
3556451,5450957
3556451,2272846
3556451,4478531
3556451,1920110
3556451,6604492
3556451,7621259
3556451,2554608
3556451,5568598
3556451,IR957498
3556451,7592535
3556451,9855052
3556451,7372725
3556451,1689973
3556451,5743027
3556451,3614088
3556451,6582490
3556451,IR958476
3556451,3106109
3556451,9623639
3556451,7239634
3556451,2057640
3556451,6504391
3556451,7029472
3556451,5477177
3556451,7797453
3556451,2937443
3556451,IR960086
3556451,4737519
3556451,4428336
3556451,5829037
3556451,IR960969
3556451,7544212
3556451,2664432
3556451,3803356
3556451,8671908
3556451,5110070
3556451,9730226
3556451,4685315
3556451,9509197
3556451,7327211
3556451,3411931
3556451,6135593
3556451,9384816
3556451,6339702
3556451,3365845
3556451,4252235
3556451,2941353
3556451,7174247
3556451,2480503
3556451,7875085
3556451,1500848
3556451,2956955
3556451,9348176
3556451,7281594
3556451,4836480
3556451,6655947
3556451,9965364
3556451,3780610
3556451,9007173
3556451,7739537
3556451,IR962699
3556451,3837465
3556451,6894963
3556451,2818530
3556451,8014499
3556451,2564246
3556451,4702769
3556451,7406505
3556451,1818513
3556451,2456427
3556451,7672518
3556451,1505114
3556451,IR959771
3556451,3287735
3556451,4702539
3556451,3399550
3556451,3514617
3556451,2636365
3556451,7479660
3556451,4924481
3556451,3147619
3556451,4742527
3556451,3210187
3556451,6066497
3556451,6725244
3556451,7562700
3556451,6360923
3556451,1610831
3556451,2604145
3556451,9196092
3556451,3227917
3556451,4805403
3556451,9447739
3556451,5862741
3556451,IR967024
3556451,9747735
3556451,2279648
3556451,4835429
3556451,3523029
3556451,8665499
3556451,4533182
3556451,6175019
3556451,3326415
3556451,9861262
3556451,6451879
3556451,5161785
3556451,7182933
3556451,6822791
3556451,8577349
3556451,2161020
3556451,IR967360
3556451,5258069
3556451,2206772
3556451,6379199
3556451,IR971782
3556451,2432296
3556451,6047783
3556451,5045231
3556451,5436375
3556451,8165164
3556451,7737757
3556451,4813491
3556451,8186320
3556451,3716150
3556451,7817574
3556451,9695808
3556451,9932302
3556451,6695142
3556451,4532874
3556451,IR973035
3556451,2376650
3556451,3150528
3556451,8185679
3556451,3505430
3556451,4344425
3556451,3539117
3556451,2516135
3556451,4833621
3556451,IR973724
3556451,3744427
3556451,6820887
3556451,IR972958
3556451,5917917
3556451,8527059
3556451,5329736
3556451,3168348
3556451,1518868
3556451,9162944
3556451,IR972932
3556451,8796724
3556451,6114754
3556451,1946760
3556451,3378008
3556451,8886751
3556451,9327237
3556451,2107349
3556451,6242084
3556451,9782112
3556451,9030040
3556451,5257790
3556451,9271341
3556451,8127919
3556451,1654217
3556451,2671963
3556451,9525006
3556451,1998529
3556451,IR971875
3556451,7544812
3556451,2935462
3556451,4270571
3556451,6143378
3556451,3143503
3556451,3604680
3556451,7686758
3556451,9458357
3556451,2345686
3556451,4282893
3556451,6273108
3556451,4866068
8572961,2142216
8572961,4717418
8572961,2160665
